type	string
mult_constraints_two_reverse	桑迪·牛顿参与主演了哪一步由罗兰·艾默里奇导演电影？	select ?x where { ?x <主演> <桑迪·牛顿>. ?x <导演> <罗兰·艾默里奇>. }
mult_constraints_two_reverse	由黄伟文填词，陈奕迅演唱的歌曲有哪些？	select ?x where { ?x <填词> <黄伟文_（香港填词人、时尚评论人）>. ?x <歌曲原唱> <陈奕迅>. }
mult_constraints_two_reverse	从北大中文系的毕业又回到北大任教的人有哪些？	select ?x where { ?x <毕业院校> <北京大学中文系>. ?x <职业> <北京大学>. }
mult_constraints_two_reverse	在希腊神话里掌管医药的是哪一位神？	select ?x where { ?x <神话体系> <希腊神话_（西方神话体系之一）>. ?x <司掌> <医药>. }
mult_constraints_two_reverse	有哪些著名犹太作家？	select ?x where { ?x <民族> <犹太>. ?x <职业> <作家_（汉语词语）>. }
mult_constraints_two_reverse	堺雅人和香川照之共同主演了哪些剧集或电影？	select ?x where { ?x <主演> <堺雅人>. ?x <主演> <香川照之>. }
mult_constraints_two_reverse	闻一多创作了哪些十四行诗？	select ?x where { ?x <作者> <闻一多>. ?x <文学体裁> <十四行诗>. }
mult_constraints_two_reverse	有哪一位主教是出生于北非的？	select ?x where { ?x <出生地> <北非>. ?x <职业> <主教_（宗教中的神职人员）>. }
mult_constraints_two_reverse	北京大学出了哪些作家？	select ?x where { ?x <职业> <作家_（汉语词语）>. ?x <毕业院校> <北京大学>. }
mult_constraints_two_reverse	有哪些大学坐落于北京市海淀区？	select ?x where { ?x <类别> <公立大学>. ?x <所属地区> <海淀区>. }
mult_constraints_two_reverse	哈佛大学出了哪些物理学家？	select ?x where { ?x <职业> <物理学家_（探索、研究物理学的科学家）>. ?x <毕业院校> <哈佛大学>. }
mult_constraints_two_reverse	登上过维密秀的中国模特有哪些？	select ?x where { ?x <国籍> <中华人民共和国>. ?x <代表作品> <维多利亚的秘密时尚秀>. }
mult_constraints_two_reverse	四川的5A级景区你知道有哪些吗？	select ?x where { ?x <地理位置> <四川_（中华人民共和国四川省）>. ?x <景点级别> <国家AAAAA级旅游景区>. }
mult_constraints_two_reverse	陈奕迅和王菲合唱的歌曲有什么？	select ?x where { ?x <歌曲原唱> <陈奕迅>. ?x <歌曲原唱> <王菲_（华语女歌手、演员）>. }
mult_constraints_two_reverse	清华大学出了哪些化学家？	select ?x where { ?x <职业> <化学家>. ?x <毕业院校> <清华大学>. }
mult_constraints_two_reverse	重庆大学出过哪些企业家？	select ?x where { ?x <职业> <企业家>. ?x <毕业院校> <重庆大学>. }
mult_constraints_two_reverse	刘昊然在哪一部影片中与潘粤明合作？	select ?x where { ?x <主演> <刘昊然>. ?x <主演> <潘粤明>. }
mult_constraints_two_reverse	北京大学出了哪些天文学家？	select ?x where { ?x <职业> <天文学家>. ?x <毕业院校> <北京大学>. }
mult_constraints_two_reverse	哪些演员是苗族的？	select ?x where { ?x <职业> <演员_（职业）>. ?x <民族> <苗族>. }
mult_constraints_two_reverse	有哪些法语的喜剧片？	select ?x where { ?x <语言> <法语>. ?x <类型> <喜剧_（艺术体裁）>. }
mult_constraints_two_reverse	历史上西南联大培养了哪些科学家？	select ?x where { ?x <毕业院校> <国立西南联合大学>. ?x <职业> <科学家_（从事科学研究的人群）>. }
mult_constraints_two_reverse	郑州铁路局下辖哪些特等站？	select ?x where { ?x <车站等级> <特等站>. ?x <隶属铁路局> <郑州铁路局>. }
mult_constraints_two_reverse	竹内顺子和中村千绘共同为哪些动画配过音？	select ?x where { ?x <主要配音> <竹内顺子>. ?x <主要配音> <中村千绘>. }
mult_constraints_two_reverse	有哪些政治家信仰马克思主义？	select ?x where { ?x <职业> <政治家>. ?x <信仰> <马克思主义>. }
mult_constraints_two_reverse	地处新西兰的牛奶公司有？	select ?x where { ?x <经营范围> <牛奶_（饮品）>. ?x <总部地点> <新西兰>. }
mult_constraints_two_reverse	985工程都包括哪些北京高校？	select ?x where { ?x <属性> <985工程>. ?x <所属地区> <北京_（中华人民共和国首都）>. }
mult_constraints_two_reverse	胡歌霍建华共同主演的电视剧有什么？	select ?x where { ?x <主演> <胡歌_（中国内地男演员）>. ?x <主演> <霍建华_（中国台湾男演员）>. }
mult_constraints_two_reverse	我国在明朝时都有哪些著名的外交家？	select ?x where { ?x <所处时代> <明朝_（中国历史朝代）>. ?x <职业> <外交家>. }
mult_constraints_two_reverse	浙江大学出了哪些科学家？	select ?x where { ?x <职业> <科学家_（从事科学研究的人群）>. ?x <毕业院校> <浙江大学>. }
mult_constraints_two_reverse	有哪些位于湖北的公司？	select ?x where { ?x <地点> <湖北>. ?x <类别> <公司>. }
mult_constraints_two_reverse	北京大学出了哪些科学家？	select ?x where { ?x <职业> <科学家_（从事科学研究的人群）>. ?x <毕业院校> <北京大学>. }
mult_constraints_two_reverse	武汉大学出了哪些天文学家？	select ?x where { ?x <职业> <天文学家>. ?x <毕业院校> <武汉大学>. }
mult_constraints_two_reverse	所有血型是O的篮球运动员？	select ?x where { ?x <血型> <O型>. ?x <运动项目> <篮球_（球类运动）>. }
mult_constraints_two_reverse	北京大学出了哪些经济学家？	select ?x where { ?x <职业> <经济学家_（拥有原创的经济学基础理论的经济学人）>. ?x <毕业院校> <北京大学>. }
mult_constraints_two_reverse	理查德·格里格和菲利普·津巴多合著的书是什么？	select ?x where { ?x <作者> <理查德·格里格>. ?x <作者> <菲利普·津巴多>. }
mult_constraints_two_reverse	吉林大学出过哪些科学家？	select ?x where { ?x <职业> <科学家_（从事科学研究的人群）>. ?x <毕业院校> <吉林大学>. }
mult_constraints_two_reverse	和小狮座与大熊座相邻的星座是那一个？	select ?x where { ?x <邻接星座> <小狮座>. ?x <邻接星座> <大熊座>. }
mult_constraints_two_reverse	"自强不息厚德载物"是哪个学校的校训？	select ?x where { ?x <校训> <自强不息>. ?x <校训> <厚德载物_（成语）>. }
mult_constraints_two_reverse	浙江大学出了哪些导演？	select ?x where { ?x <职业> <导演>. ?x <毕业院校> <浙江大学>. }
mult_constraints_two_reverse	武汉大学出了哪些企业家？	select ?x where { ?x <职业> <企业家>. ?x <毕业院校> <武汉大学>. }
mult_constraints_two_reverse	清华大学出了哪些哲学家？	select ?x where { ?x <职业> <哲学家_（基础含义）>. ?x <毕业院校> <清华大学>. }
mult_constraints_two_reverse	指环王中有哪些男性角色？	select ?y where { ?y <登场作品> <指环王_（J.R.R.托尔金著系列小说）>. ?y <性别> <男>. }
mult_constraints_two_reverse	英国有哪些著名的数学家？	select ?x where { ?x <国籍> <英国_（大不列颠及北爱尔兰联合王国）>. ?x <职业> <数学家_（数学家（世界著名数学家））>. }
mult_constraints_two_reverse	清华大学出了哪些天文学家？	select ?x where { ?x <职业> <天文学家>. ?x <毕业院校> <清华大学>. }
mult_constraints_two_reverse	波恩大学培养出的诗人有哪些？	select ?x where { ?x <职业> <诗人_（汉语词语）>. ?x <毕业院校> <波恩大学>. }
mult_constraints_two_reverse	北京大学出了哪些物理学家？	select ?x where { ?x <职业> <物理学家_（探索、研究物理学的科学家）>. ?x <毕业院校> <北京大学>. }
mult_constraints_two_reverse	北京大学出了哪些思想家？	select ?x where { ?x <职业> <思想家_（词语）>. ?x <毕业院校> <北京大学>. }
mult_constraints_two_reverse	王学兵和桂纶镁共同主演了哪些作品？	select ?x where { ?x <主演> <王学兵>. ?x <主演> <桂纶镁>. }
mult_constraints_two_reverse	有哪些维吾尔族演员？	select ?x where { ?x <民族> <维吾尔族>. ?x <职业> <演员_（职业）>. }
mult_constraints_two_reverse	由国防科技大学设计研发的的超级计算机叫什么名字？	select ?x where { ?x <属性> <超级计算机>. ?x <开发机构> <国防科学技术大学>. }
mult_constraints_two_reverse	四川大学出了哪些作家？	select ?x where { ?x <职业> <作家_（汉语词语）>. ?x <毕业院校> <四川大学>. }
mult_constraints_two_reverse	四川大学出了哪些企业家？	select ?x where { ?x <职业> <企业家>. ?x <毕业院校> <四川大学>. }
mult_constraints_two_reverse	由梁翘柏作曲，李焯雄填词的歌曲有哪些？	select ?x where { ?x <填词> <李焯雄>. ?x <谱曲> <梁翘柏>. }
mult_constraints_two_reverse	亚洲哪个国家的主要民族是马来人？	select ?x where { ?x <所属洲> <亚洲>. ?x <主要民族> <马来人>. }
mult_constraints_two_reverse	北京大学出了哪些生物学家？	select ?x where { ?x <职业> <生物学家>. ?x <毕业院校> <北京大学>. }
mult_constraints_two_reverse	李安导演过哪些3D电影？	select ?x where { ?x <类型> <3D_（三维的英文缩写）>. ?x <导演> <李安_（华人导演）>. }
mult_constraints_two_reverse	我们会在哪个民俗节日里吃元宵？	select ?x where { ?x <类别> <民俗>. ?x <节日饮食> <元宵_（食品）>. }
mult_constraints_two_reverse	东南大学出过哪些数学家？	select ?x where { ?x <职业> <数学家_（数学家（世界著名数学家））>. ?x <毕业院校> <东南大学>. }
mult_constraints_two_reverse	成龙和周星驰共同出演的电影有哪些？	select ?x where { ?x <主演> <成龙_（中国香港演员、导演）>. ?x <主演> <周星驰>. }
mult_constraints_two_reverse	吉林大学出过哪些企业家？	select ?x where { ?x <职业> <企业家>. ?x <毕业院校> <吉林大学>. }
mult_constraints_two_reverse	位于上海的期货交易所叫什么？	select ?x where { ?x <位置> <上海>. ?x <类别> <期货交易所>. }
mult_constraints_two_reverse	位于郑州的期货交易所叫什么？	select ?x where { ?x <位置> <郑州>. ?x <类别> <期货交易所>. }
mult_constraints_two_reverse	位于大连的期货交易所叫什么	select ?x where { ?x <位置> <大连>. ?x <类别> <期货交易所>. }
mult_constraints_two_reverse	在其他免疫学检查中，什么检查对严重急性呼吸综合征有效？	select ?x where { ?x <类型> <其他免疫学检查>. ?x <涉及疾病> <严重急性呼吸综合征>. }
mult_constraints_two_reverse	患有严重急性呼吸综合征和重症急性呼吸综合征要做哪项检查？	select ?x where { ?x <涉及疾病> <严重急性呼吸综合征>. ?x <涉及疾病> <重症急性呼吸综合征>. }
mult_constraints_two_reverse	哪项检查可以检测出乙肝小三阳？	select ?x where { ?x <类型> <检查项目>. ?x <涉及症状> <乙肝小三阳>. }
mult_constraints_two_reverse	患者出现乙肝小三阳和色素沉着的症状需要检查什么？	select ?x where { ?x <涉及症状> <乙肝小三阳>. ?x <涉及症状> <色素沉着>. }
mult_constraints_two_reverse	肝炎患者出现色素沉着的症状应该做什么检查？	select ?x where { ?x <涉及症状> <色素沉着>. ?x <涉及疾病> <肝炎>. }
mult_constraints_two_reverse	患有肝炎和巴多林氏腺癌疾病，应该做哪项医学检查？	select ?x where { ?x <涉及疾病> <肝炎>. ?x <涉及疾病> <巴多林氏腺癌>. }
mult_constraints_two_reverse	哪种医学检查对检测巴多林氏腺癌和肝脏炎症性疾病有效？	select ?x where { ?x <涉及疾病> <巴多林氏腺癌>. ?x <涉及疾病> <肝脏炎症性疾病>. }
mult_constraints_two_reverse	哪个检查项目对检测肝脏炎症性疾病和急性海绵窦栓塞性静脉炎有用？	select ?x where { ?x <涉及疾病> <肝脏炎症性疾病>. ?x <涉及疾病> <急性海绵窦栓塞性静脉炎>. }
mult_constraints_two_reverse	患有急性海绵窦栓塞性静脉炎和眶骨膜下脓肿要做那哪个检查？	select ?x where { ?x <涉及疾病> <急性海绵窦栓塞性静脉炎>. ?x <涉及疾病> <眶骨膜下脓肿>. }
mult_constraints_two_reverse	眶骨膜下脓肿和毛细胞白血病要通过哪项检查有效？	select ?x where { ?x <涉及疾病> <眶骨膜下脓肿>. ?x <涉及疾病> <毛细胞白血病>. }
mult_constraints_two_reverse	什么检查对检测毛细胞白血病以及外阴前庭大腺癌有用？	select ?x where { ?x <涉及疾病> <毛细胞白血病>. ?x <涉及疾病> <外阴前庭大腺癌>. }
mult_constraints_two_reverse	对于患有外阴前庭大腺癌和急性重型肝炎的患者，应该做哪项检查？	select ?x where { ?x <涉及疾病> <外阴前庭大腺癌>. ?x <涉及疾病> <急性重型肝炎>. }
mult_constraints_two_reverse	怎样的检查项目是急性重型肝炎和乳突炎患者要做的？	select ?x where { ?x <涉及疾病> <急性重型肝炎>. ?x <涉及疾病> <乳突炎>. }
mult_constraints_two_reverse	通过哪项检查可以检测乳突炎和妊娠合并白血病？	select ?x where { ?x <涉及疾病> <乳突炎>. ?x <涉及疾病> <妊娠合并白血病>. }
mult_constraints_two_reverse	关于妊娠合并白血病以及赖特综合征性巩膜炎这两种疾病，通过什么检测能起作用？	select ?x where { ?x <涉及疾病> <妊娠合并白血病>. ?x <涉及疾病> <赖特综合征性巩膜炎>. }
mult_constraints_two_reverse	患有赖特综合征性巩膜炎和前庭大腺癌的患者，有必要做哪项检查？	select ?x where { ?x <涉及疾病> <赖特综合征性巩膜炎>. ?x <涉及疾病> <前庭大腺癌>. }
mult_constraints_two_reverse	哪种医学检查属于白细胞检查，且对淋巴结肿大症状检测有效？	select ?x where { ?x <类型> <白细胞检查>. ?x <涉及症状> <淋巴结肿大>. }
mult_constraints_two_reverse	出现淋巴结肿大以及咳嗽的这些症状反应要做什么检查？	select ?x where { ?x <涉及症状> <淋巴结肿大>. ?x <涉及症状> <咳嗽>. }
mult_constraints_two_reverse	脾肿大并且咳嗽通过哪项检查有效？	select ?x where { ?x <涉及症状> <咳嗽>. ?x <涉及症状> <脾肿大>. }
mult_constraints_two_reverse	在医学检查中，哪项可以诊断出脾肿大和盗汗？	select ?x where { ?x <涉及症状> <脾肿大>. ?x <涉及症状> <盗汗>. }
mult_constraints_two_reverse	盗汗且关节疼痛该检查什么？	select ?x where { ?x <涉及症状> <盗汗>. ?x <涉及症状> <关节疼痛>. }
